sample_id,time,label,watch_axis_1,watch_axis_2,watch_axis_3,watch_axis_4,watch_axis_5,watch_axis_6
sample_012,87,Running,9.776613,13.13426,-0.724578,-1.390281,0.785695,-3.331879
sample_012,88,Running,14.623961,-7.048715,-1.146758,-2.317134,3.515652,-7.481413
sample_012,89,Running,8.361293,-15.67265,-2.512659,-0.455437,1.022735,-6.754313
sample_012,90,Running,8.361293,-15.67265,-2.512659,-0.455437,1.022735,-6.754313
sample_012,91,Running,-10.207176,-16.002247,-3.637648,-5.984598,0.828309,-0.90821
sample_012,92,Running,6.626144,-11.832928,-3.83667,4.698189,-2.940363,5.356042
sample_012,93,Running,6.626144,-11.832928,-3.83667,4.698189,-2.940363,5.356042
sample_012,94,Running,14.725088,-4.344564,-5.128956,2.26653,-1.403597,6.269579
sample_012,95,Running,9.113968,11.587113,-1.393714,-0.822982,-0.239704,-0.615239
sample_012,96,Running,9.113968,11.587113,-1.393714,-0.822982,-0.239704,-0.615239
sample_012,97,Running,9.639398,8.134124,-0.697245,-0.993438,1.259775,-4.266723
sample_012,98,Running,9.11081,-12.331043,-1.462568,-2.386382,3.654147,-7.609255
sample_012,99,Running,-3.754989,-16.276659,-0.51531,-0.87625,-0.402169,-5.103022
sample_013,0,Standing,0.079106,0.394032,0.551444,0.351565,0.02397,0.633883
sample_013,1,Standing,0.079106,0.394032,0.551444,0.351565,0.02397,0.633883
sample_013,2,Standing,-0.903497,-3.666397,-0.282844,-0.095881,-0.319605,0.972131
sample_013,3,Standing,1.116125,-0.656101,0.333118,1.624657,-0.569962,1.209171
sample_013,4,Standing,1.6382,1.405135,0.393875,1.187864,-0.271664,1.739182
sample_013,5,Standing,1.003448,2.220504,0.030765,1.004091,-0.047941,1.499479
sample_013,6,Standing,0.028774,3.248704,-0.313529,0.340912,0.162466,0.428803
sample_013,7,Standing,0.03005,3.020615,-1.581368,-0.311615,-0.013317,-0.282318
sample_013,8,Standing,-0.120485,1.957117,-1.046431,-0.348902,-0.143822,-0.926854
sample_013,9,Standing,-0.120485,1.957117,-1.046431,-0.348902,-0.143822,-0.926854
sample_013,10,Standing,0.667496,-1.956176,0.527999,-0.226387,-0.311615,-1.267765
sample_013,11,Standing,-0.312815,-3.138694,1.025005,-0.101208,-0.055931,-0.66318
sample_013,12,Standing,-0.032064,-2.905234,0.69038,-0.00799,0.191763,0.143822
sample_013,13,Standing,0.462654,-1.249818,0.010441,0.039951,0.21307,1.025398
sample_013,14,Standing,0.462654,-1.249818,0.010441,0.039951,0.21307,1.025398
sample_013,15,Standing,0.50726,0.902984,-0.318485,0.351565,0.19709,1.395607
sample_013,16,Standing,0.381774,2.535184,-0.339922,0.378199,0.117188,1.201181
sample_013,17,Standing,-0.173109,2.947793,-0.602718,0.079901,0.00799,0.354229
sample_013,18,Standing,0.075566,2.53536,-0.537257,0.02397,-0.162466,-0.218397
sample_013,19,Standing,0.182602,1.058201,0.032005,-0.194426,-0.242367,-0.865596
sample_013,20,Standing,0.241339,0.097825,0.385068,-0.189099,-0.25302,-1.049369
sample_013,21,Standing,0.128828,-1.498574,0.808822,-0.162466,-0.178446,-0.852279
sample_013,22,Standing,-0.005551,-1.912198,0.945214,-0.087891,0.002663,-0.364882
sample_013,23,Standing,-0.234381,-1.189464,0.31803,-0.25302,0.247694,0.380862
sample_013,24,Standing,-0.060061,0.048358,-0.163724,-0.135832,0.284981,0.692477
sample_013,25,Standing,0.134305,1.049725,-0.367703,-0.018644,0.151812,0.689814
sample_013,26,Standing,-0.119217,1.632314,-0.504733,0.063921,0.042614,0.447447
sample_013,27,Standing,-0.118415,1.497473,-0.293617,0.26101,-0.151812,0.045277
sample_013,28,Standing,-0.034857,0.772937,0.008929,0.159802,-0.202416,-0.292971
sample_013,29,Standing,-0.152736,0.208221,0.438756,-0.021307,-0.125179,-0.274327
sample_013,30,Standing,-0.30275,-0.124439,0.435576,-0.21307,-0.066584,-0.199753
sample_013,31,Standing,-0.258284,-0.324037,0.374493,-0.082565,0.079901,-0.210406
sample_013,32,Standing,-0.153046,-0.440494,0.057105,-0.047941,0.127842,0.005327
sample_013,33,Standing,-0.183976,-0.09376,-0.070314,-0.021307,0.069248,0.178446
sample_013,34,Standing,-0.160971,0.272178,-0.206731,-0.029297,0.037287,0.223723
sample_013,35,Standing,-0.241554,0.410578,-0.062707,0.026634,-0.047941,0.122515
sample_013,36,Standing,-0.12605,0.63099,0.034384,0.189099,-0.050604,0.029297
sample_013,37,Standing,-0.047558,0.304098,-0.019835,0.119852,-0.034624,-0.055931
sample_013,38,Standing,-0.180656,0.452631,0.147044,0.095881,-0.03196,-0.079901
sample_013,39,Standing,-0.223321,0.055369,0.154054,0.077238,-0.010653,-0.165129
sample_013,40,Standing,-0.269544,-0.195426,0.223995,0.109198,0.00799,-0.175783
sample_013,41,Standing,-0.132218,-0.108085,0.034453,0.053267,0.069248,0.029297
sample_013,42,Standing,-0.247598,0.05122,-0.140365,-0.002663,0.029297,0.165129
sample_013,43,Standing,-0.167151,0.495086,-0.104581,0.101208,0.0,0.157139
sample_013,44,Standing,-0.226787,0.582479,-0.110829,0.021307,-0.034624,0.117188
sample_013,45,Standing,-0.226787,0.582479,-0.110829,0.021307,-0.034624,0.117188
sample_013,46,Standing,-0.221194,0.535399,0.111417,0.063921,-0.063921,-0.050604
sample_013,47,Standing,-0.124525,0.254673,0.092016,0.063921,-0.01598,-0.125179
sample_013,48,Standing,-0.215384,0.045147,0.075045,0.359555,-0.005327,-0.194426
sample_013,49,Standing,-0.292342,0.126648,0.098005,0.386189,-0.010653,-0.189099
sample_013,50,Standing,-0.2096,-0.011763,0.179158,0.19709,-0.010653,-0.114525
sample_013,51,Standing,-0.350283,-0.067802,0.119141,-0.540665,-0.026634,0.109198
sample_013,52,Standing,-0.212305,0.062543,-0.100571,-0.239704,0.047941,0.130505
sample_013,53,Standing,-0.101916,0.041191,-0.217936,-0.306288,-0.010653,0.125179
sample_013,54,Standing,-0.125474,0.292536,-0.164587,-0.085228,-0.050604,0.087891
sample_013,55,Standing,-0.171308,0.566593,0.012233,-0.093218,-0.085228,-0.005327
sample_013,56,Standing,-0.392737,0.40288,0.244841,0.00799,-0.103872,-0.223723
sample_013,57,Standing,-0.333702,-0.095309,0.348375,0.063921,0.0,-0.367545
sample_013,58,Standing,-0.049047,-0.671382,0.154106,-0.034624,0.063921,-0.178446
sample_013,59,Standing,-0.161384,-0.299112,-0.035424,-0.146486,0.066584,0.170456
sample_013,60,Standing,-0.332913,0.264913,-0.254828,-0.141159,0.077238,0.338248
sample_013,61,Standing,-0.323573,0.979325,-0.235535,-0.117188,-0.005327,0.223723
sample_013,62,Standing,-0.260746,0.585794,-0.0036,-0.125179,-0.047941,-0.191763
sample_013,63,Standing,-0.386039,-0.286732,0.154836,0.183773,-0.090555,-0.423476
sample_013,64,Standing,0.073956,-0.684911,0.425322,0.311615,-0.00799,-0.330258
sample_013,65,Standing,0.013228,-0.702381,0.069628,0.079901,0.029297,0.186436
sample_013,66,Standing,-0.134901,0.063297,0.00436,0.154476,0.103872,0.303624
sample_013,67,Standing,-0.114447,0.685951,-0.241098,0.0,0.114525,0.346238
sample_013,68,Standing,-0.151736,1.384099,-0.409935,-0.396843,0.117188,0.375536
sample_013,69,Standing,-0.265312,1.393837,-0.37759,-0.439456,0.002663,-0.002663
sample_013,70,Standing,-0.265312,1.393837,-0.37759,-0.439456,0.002663,-0.002663
sample_013,71,Standing,-0.192506,-0.526192,0.259687,-0.034624,-0.133169,-0.740418
sample_013,72,Standing,0.006082,-1.453164,0.733738,0.308951,-0.087891,-0.657853
sample_013,73,Standing,0.006082,-1.453164,0.733738,0.308951,-0.087891,-0.657853
sample_013,74,Standing,-0.056635,-1.491239,0.261785,-0.22106,0.170456,0.117188
sample_013,75,Standing,-0.209398,-0.588188,-0.187312,-0.149149,0.178446,0.487397
sample_013,76,Standing,-0.160216,0.54238,-0.454873,-0.165129,0.095881,0.540665
sample_013,77,Standing,-0.135851,0.976972,-0.386007,0.178446,-0.042614,0.242367
sample_013,78,Standing,-0.27988,1.021334,-0.116938,0.189099,-0.071911,-0.058594
sample_013,79,Standing,-0.181434,0.546116,0.025466,0.191763,-0.079901,-0.247694
sample_013,80,Standing,-0.129874,-0.004861,0.207466,0.194426,-0.050604,-0.298298
sample_013,81,Standing,-0.041725,-0.485268,0.14792,-0.039951,0.0,-0.191763
sample_013,82,Standing,-0.176548,-0.269133,0.041364,-0.026634,0.047941,0.058594
sample_013,83,Standing,-0.257786,-0.162642,-0.136943,0.045277,0.034624,0.159802
sample_013,84,Standing,-0.257786,-0.162642,-0.136943,0.045277,0.034624,0.159802
sample_013,85,Standing,-0.239707,0.426015,-0.126909,0.013317,-0.021307,0.143822
sample_013,86,Standing,-0.216372,0.545045,-0.019764,0.005327,-0.03196,0.03196
sample_013,87,Standing,-0.08794,0.305803,0.04661,0.061258,-0.00799,-0.114525
sample_013,88,Standing,-0.227259,0.072097,0.118345,-0.042614,-0.002663,-0.130505
sample_013,89,Standing,-0.143374,-0.071186,0.043983,-0.077238,0.047941,-0.109198
sample_013,90,Standing,-0.308963,-0.124647,-0.132656,-0.018644,0.034624,-0.039951
sample_013,91,Standing,-0.269968,-0.065241,-0.07248,0.013317,-0.002663,-0.002663
sample_013,92,Standing,-0.191018,-0.032477,-0.039316,0.010653,-0.026634,0.047941
sample_013,93,Standing,-0.24424,0.152639,0.049186,0.037287,-0.039951,0.071911
sample_013,94,Standing,-0.2092,0.3387,0.082105,0.0,-0.013317,0.063921
sample_013,95,Standing,-0.167918,0.224085,0.039889,0.039951,-0.010653,-0.021307
sample_013,96,Standing,-0.22767,0.118392,-0.088594,-0.029297,0.005327,-0.042614
sample_013,97,Standing,-0.193271,0.055227,-0.04153,0.0,-0.013317,-0.063921
sample_013,98,Standing,-0.193271,0.055227,-0.04153,0.0,-0.013317,-0.063921
sample_013,99,Standing,-0.20515,-0.00339,-0.015113,-0.00799,-0.010653,-0.03196
sample_014,0,Standing,0.377751,-0.61085,-0.147376,-0.103872,-0.109198,-0.037287
sample_014,1,Standing,0.377751,-0.61085,-0.147376,-0.103872,-0.109198,-0.037287
sample_014,2,Standing,2.952965,0.970717,-5.962515,-7.593275,-0.697804,-2.865789
sample_014,3,Standing,4.310925,-1.625661,-1.898794,-5.345389,0.402169,-4.176168
sample_014,4,Standing,3.256906,-6.969257,-2.730436,-2.743274,0.615239,-3.417107
sample_014,5,Standing,0.850679,-3.750327,0.506514,0.990775,0.22106,-1.265102
sample_014,6,Standing,-0.909276,-3.762961,0.030191,-0.692477,-0.135832,-0.173119
sample_014,7,Standing,-0.909276,-3.762961,0.030191,-0.692477,-0.135832,-0.173119
sample_014,8,Standing,0.205036,-0.580699,0.57639,0.0,0.079901,0.807002
sample_014,9,Standing,-0.480176,0.782229,0.389283,-0.074574,-0.095881,1.1053
sample_014,10,Standing,-0.335057,1.046099,0.262248,0.039951,-0.165129,0.844289
sample_014,11,Standing,-0.126666,1.843534,0.414982,-0.037287,0.002663,0.306288
sample_014,12,Standing,-0.25153,1.473271,0.300707,-0.133169,0.005327,-0.114525
sample_014,13,Standing,-0.26917,0.793225,0.310287,0.018644,0.074574,-0.460763
sample_014,14,Standing,-0.26917,0.793225,0.310287,0.018644,0.074574,-0.460763
sample_014,15,Standing,-0.300983,-0.837754,0.233792,-0.167792,0.077238,-0.383526
sample_014,16,Standing,-0.300983,-0.837754,0.233792,-0.167792,0.077238,-0.383526
sample_014,17,Standing,-0.371338,-1.020851,0.22401,-0.114525,0.02397,-0.111862
sample_014,18,Standing,-0.193407,-0.640181,0.132538,-0.093218,0.058594,0.146486
sample_014,19,Standing,-0.597333,0.32014,0.173558,-0.753734,0.042614,0.396843
sample_014,20,Standing,0.11343,-0.398871,0.159204,0.287644,-0.093218,0.191763
sample_014,21,Standing,-0.162806,0.392694,0.2012,0.364882,-0.125179,0.210406
sample_014,22,Standing,0.008696,1.05405,0.087576,0.218397,-0.018644,0.154476
sample_014,23,Standing,-0.374925,0.87377,0.065597,-0.103872,-0.133169,0.002663
sample_014,24,Standing,-0.30439,0.591851,0.25585,0.103872,-0.037287,-0.215733
sample_014,25,Standing,-0.026558,0.067974,0.227074,-0.069248,-0.026634,-0.22106
sample_014,26,Standing,-0.35821,-0.282601,0.128366,-0.103872,0.01598,-0.146486
sample_014,27,Standing,-0.515776,-0.292477,0.34654,-0.01598,0.045277,-0.071911
sample_014,28,Standing,-0.046148,-0.299014,0.221333,0.026634,0.029297,0.082565
sample_014,29,Standing,-0.144326,0.053905,-0.002348,0.047941,0.047941,0.207743
sample_014,30,Standing,-0.284587,0.347178,-0.039309,0.077238,0.034624,0.226387
sample_014,31,Standing,-0.317509,0.305793,-0.001896,0.19709,0.058594,0.106535
sample_014,32,Standing,0.106786,0.522609,0.051506,0.133169,-0.005327,0.133169
sample_014,33,Standing,-0.296796,0.697637,-0.095245,-0.029297,-0.026634,0.071911
sample_014,34,Standing,-0.295219,0.656868,0.159304,0.005327,-0.03196,-0.087891
sample_014,35,Standing,-0.295219,0.656868,0.159304,0.005327,-0.03196,-0.087891
sample_014,36,Standing,-0.314541,-0.079679,0.214541,-0.026634,-0.026634,-0.210406
sample_014,37,Standing,-0.45851,-0.353155,0.165208,0.002663,0.034624,-0.167792
sample_014,38,Standing,-0.45851,-0.353155,0.165208,0.002663,0.034624,-0.167792
sample_014,39,Standing,-0.193004,-0.290084,-0.06777,0.00799,0.018644,0.151812
sample_014,40,Standing,-0.193004,-0.290084,-0.06777,0.00799,0.018644,0.151812
sample_014,41,Standing,-0.170549,0.401593,-0.066491,0.095881,-0.029297,0.234377
sample_014,42,Standing,-0.170549,0.401593,-0.066491,0.095881,-0.029297,0.234377
sample_014,43,Standing,-0.386525,0.770462,-0.071366,0.00799,-0.029297,0.119852
sample_014,44,Standing,-0.367479,0.742822,0.012548,0.039951,-0.037287,-0.02397
sample_014,45,Standing,-0.159422,0.462118,-0.004922,-0.055931,-0.026634,-0.157139
sample_014,46,Standing,-0.29598,0.185282,0.013739,-0.085228,-0.061258,-0.189099
sample_014,47,Standing,-0.363492,-0.136056,0.138816,-0.071911,0.0,-0.231713
sample_014,48,Standing,-0.396972,-0.415889,0.136874,-0.055931,0.034624,-0.170456
sample_014,49,Standing,-0.358613,-0.49872,0.077163,-0.01598,0.029297,-0.03196
sample_014,50,Standing,-0.442344,-0.27276,-0.033462,-0.010653,0.034624,0.125179
sample_014,51,Standing,-0.075491,0.074072,-0.112763,0.085228,0.00799,0.223723
sample_014,52,Standing,-0.281528,0.459907,-0.016241,0.045277,-0.042614,0.276991
sample_014,53,Standing,-0.127631,0.871236,0.059546,0.058594,-0.034624,0.173119
sample_014,54,Standing,-0.110878,0.718749,-0.079959,0.02397,-0.018644,-0.00799
sample_014,55,Standing,-0.13422,0.497472,0.029375,0.037287,-0.053267,-0.157139
sample_014,56,Standing,-0.103901,0.245897,0.034459,-0.037287,-0.03196,-0.19709
sample_014,57,Standing,-0.418226,-0.111263,0.116902,-0.03196,0.005327,-0.21307
sample_014,58,Standing,-0.425436,-0.359839,0.16173,-0.013317,0.037287,-0.170456
sample_014,59,Standing,-0.370799,-0.537982,0.066766,0.026634,0.03196,-0.055931
sample_014,60,Standing,-0.203984,-0.330117,-0.069821,0.063921,0.042614,0.082565
sample_014,61,Standing,-0.307469,0.071059,-0.042382,0.109198,-0.00799,0.242367
sample_014,62,Standing,-0.283588,0.429994,-0.079564,0.010653,0.010653,0.25302
sample_014,63,Standing,-0.06342,0.820934,-0.081878,0.063921,-0.02397,0.173119
sample_014,64,Standing,-0.265932,0.786964,-0.146703,-0.01598,-0.018644,-0.029297
sample_014,65,Standing,-0.212629,0.687065,-0.107044,-0.093218,0.0,-0.111862
sample_014,66,Standing,-0.312527,0.222263,-0.007593,-0.101208,-0.026634,-0.239704
sample_014,67,Standing,-0.312527,0.222263,-0.007593,-0.101208,-0.026634,-0.239704
sample_014,68,Standing,-0.35707,-0.682261,0.188157,-0.010653,0.053267,-0.165129
sample_014,69,Standing,-0.35707,-0.682261,0.188157,-0.010653,0.053267,-0.165129
sample_014,70,Standing,-0.234194,-0.365944,0.040176,0.069248,0.053267,0.202416
sample_014,71,Standing,-0.234194,-0.365944,0.040176,0.069248,0.053267,0.202416
sample_014,72,Standing,-0.148623,0.324679,-0.19009,0.047941,0.02397,0.319605
sample_014,73,Standing,-0.254128,0.662562,-0.239582,0.098545,-0.021307,0.271664
sample_014,74,Standing,-0.342918,0.710279,0.032026,0.037287,-0.045277,-0.106535
sample_014,75,Standing,-0.342918,0.710279,0.032026,0.037287,-0.045277,-0.106535
sample_014,76,Standing,-0.307717,0.263486,0.058212,-0.047941,-0.03196,-0.22905
sample_014,77,Standing,-0.288853,-0.004845,0.102983,-0.029297,-0.02397,-0.258347
sample_014,78,Standing,-0.206991,-0.461535,0.152822,-0.021307,0.010653,-0.210406
sample_014,79,Standing,-0.317809,-0.444313,0.11508,-0.034624,0.047941,0.0
sample_014,80,Standing,-0.380047,-0.351846,-0.029222,0.0,0.053267,0.103872
sample_014,81,Standing,-0.315195,-0.147521,-0.073237,0.063921,0.055931,0.162466
sample_014,82,Standing,-0.356792,0.220674,-0.084682,0.077238,0.0,0.210406
sample_014,83,Standing,-0.319121,0.567315,-0.065975,0.039951,0.002663,0.186436
sample_014,84,Standing,-0.26593,0.676642,-0.031103,0.034624,-0.039951,0.03196
sample_014,85,Standing,-0.136431,0.478225,0.024887,0.042614,-0.039951,-0.103872
sample_014,86,Standing,-0.186955,0.167015,0.006447,-0.018644,-0.01598,-0.149149
sample_014,87,Standing,-0.264595,-0.079429,0.027814,-0.03196,0.00799,-0.165129
sample_014,88,Standing,-0.253146,-0.293329,0.017837,-0.053267,0.002663,-0.114525
sample_014,89,Standing,-0.279518,-0.303092,0.000751,0.002663,0.013317,-0.013317
sample_014,90,Standing,-0.209648,-0.257912,-0.019029,0.013317,0.005327,0.058594
sample_014,91,Standing,-0.226917,0.095899,-0.032673,0.021307,0.0,0.143822
sample_014,92,Standing,-0.351601,0.410316,-0.023984,0.037287,-0.005327,0.122515
sample_014,93,Standing,-0.318476,0.478979,-0.045427,-0.018644,0.0,0.039951
sample_014,94,Standing,-0.287704,0.344518,0.055352,-0.01598,-0.00799,-0.039951
sample_014,95,Standing,-0.287704,0.344518,0.055352,-0.01598,-0.00799,-0.039951
sample_014,96,Standing,-0.323383,-0.098593,0.063051,-0.018644,-0.010653,-0.135832
sample_014,97,Standing,-0.323383,-0.098593,0.063051,-0.018644,-0.010653,-0.135832
sample_014,98,Standing,-0.333625,-0.215987,-0.000848,-0.00799,0.01598,0.034624
sample_014,99,Standing,-0.333625,-0.215987,-0.000848,-0.00799,0.01598,0.034624
sample_015,0,Standing,-0.813905,0.825666,0.032712,0.021307,0.122515,0.775041
sample_015,1,Standing,-0.813905,0.825666,0.032712,0.021307,0.122515,0.775041
sample_015,2,Standing,-0.424628,-1.305033,0.82617,-0.372872,-0.045277,0.383526
sample_015,3,Standing,0.316895,-0.507693,0.218569,0.02397,-0.130505,0.588605
sample_015,4,Standing,0.22858,0.028821,0.586313,0.066584,-0.263674,0.817655
sample_015,5,Standing,-0.162312,0.871541,1.138116,0.210406,-0.324931,0.804339
sample_015,6,Standing,-0.162312,0.871541,1.138116,0.210406,-0.324931,0.804339
sample_015,7,Standing,0.002101,1.17392,0.85582,0.178446,-0.127842,-0.125179
sample_015,8,Standing,0.115463,0.792781,0.728667,-0.042614,0.039951,-0.362219
sample_015,9,Standing,-0.213192,0.109771,0.429804,-0.053267,0.167792,-0.492724
sample_015,10,Standing,-0.170978,-0.536271,0.362009,-0.063921,0.101208,-0.543328
sample_015,11,Standing,-0.19408,-0.991322,0.196918,-0.087891,0.109198,-0.375536
sample_015,12,Standing,-0.735282,-1.194219,0.342182,0.143822,-0.018644,-0.194426
sample_015,13,Standing,-0.735282,-1.194219,0.342182,0.143822,-0.018644,-0.194426
sample_015,14,Standing,0.158854,-1.309782,0.47486,0.356892,-0.01598,-0.058594
sample_015,15,Standing,0.535213,-0.778274,0.202399,0.061258,-0.090555,0.444783
sample_015,16,Standing,-0.002833,0.622438,0.298646,0.367545,-0.308951,0.852279
sample_015,17,Standing,0.356598,1.528401,0.390574,0.410159,-0.143822,0.540665
sample_015,18,Standing,0.267763,1.68107,0.248396,-0.018644,-0.079901,0.375536
sample_015,19,Standing,-0.046865,1.590526,0.401889,0.22106,-0.071911,-0.114525
sample_015,20,Standing,0.213943,1.094367,0.472026,0.013317,0.03196,-0.487397
sample_015,21,Standing,0.07373,0.362506,0.314907,-0.67117,0.093218,-0.367545
sample_015,22,Standing,-0.272301,-0.381255,0.539841,-0.061258,0.03196,-0.68715
sample_015,23,Standing,0.182515,-0.897944,0.133732,-0.362219,0.157139,-0.617902
sample_015,24,Standing,-1.154123,-1.901395,0.061834,-0.263674,-0.010653,-0.242367
sample_015,25,Standing,0.027075,-1.701837,0.289135,0.330258,-0.002663,0.026634
sample_015,26,Standing,-0.165281,-0.880269,0.002912,-0.103872,-0.00799,0.697804
sample_015,27,Standing,0.467589,0.753131,0.262846,0.202416,-0.282318,0.92419
sample_015,28,Standing,0.340399,1.418083,0.468662,0.029297,-0.284981,0.692477
sample_015,29,Standing,0.344565,1.545642,0.655104,-0.002663,-0.226387,0.335585
sample_015,30,Standing,-0.042749,1.570619,0.780502,-0.053267,-0.013317,-0.194426
sample_015,31,Standing,0.037069,0.907102,0.775618,-0.021307,0.127842,-0.625893
sample_015,32,Standing,0.294207,-0.348287,0.353227,-0.186436,0.295634,-0.852279
sample_015,33,Standing,0.083426,-1.066452,-0.12914,-0.19709,0.276991,-0.668507
sample_015,34,Standing,-0.037534,-0.760048,-0.160335,-0.159802,0.191763,-0.276991
sample_015,35,Standing,-0.406937,-0.623943,-0.040013,-0.125179,0.03196,-0.162466
sample_015,36,Standing,-0.413721,-0.767604,0.143868,0.287644,-0.058594,-0.082565
sample_015,37,Standing,-0.413721,-0.767604,0.143868,0.287644,-0.058594,-0.082565
sample_015,38,Standing,0.363718,-0.283528,-0.015822,0.189099,-0.258347,0.684487
sample_015,39,Standing,-0.265478,0.956958,0.38275,0.186436,-0.282318,0.673833
sample_015,40,Standing,-0.156517,1.369015,0.57906,0.170456,-0.186436,0.383526
sample_015,41,Standing,0.000758,1.33681,0.645173,0.098545,-0.095881,0.101208
sample_015,42,Standing,0.000758,1.33681,0.645173,0.098545,-0.095881,0.101208
sample_015,43,Standing,-0.178432,0.350001,0.375185,0.026634,0.191763,-0.455437
sample_015,44,Standing,-0.178432,0.350001,0.375185,0.026634,0.191763,-0.455437
sample_015,45,Standing,-0.171692,-0.115913,0.020747,-0.037287,0.223723,-0.522021
sample_015,46,Standing,-0.200395,-0.439364,-0.095996,0.093218,0.191763,-0.516694
sample_015,47,Standing,-0.214544,-1.095621,-0.044201,0.119852,-0.042614,0.170456
sample_015,48,Standing,-0.214544,-1.095621,-0.044201,0.119852,-0.042614,0.170456
sample_015,49,Standing,-0.153174,-0.944781,-0.085359,0.173119,-0.141159,0.391516
sample_015,50,Standing,0.063053,0.816631,0.115953,0.263674,-0.247694,0.825646
sample_015,51,Standing,0.063053,0.816631,0.115953,0.263674,-0.247694,0.825646
sample_015,52,Standing,0.179371,1.519381,0.399812,0.282318,-0.154476,0.511368
sample_015,53,Standing,0.051857,1.889705,0.442761,-0.010653,0.034624,0.138495
sample_015,54,Standing,0.053935,1.550083,0.286063,-0.22905,0.181109,-0.276991
sample_015,55,Standing,0.497457,0.440191,-0.084761,-0.412823,0.306288,-0.759061
sample_015,56,Standing,0.312984,-0.05457,-0.35609,-0.684487,0.290308,-0.668507
sample_015,57,Standing,-0.45548,-0.810432,-0.404778,-0.359555,0.183773,-0.66318
sample_015,58,Standing,-0.423346,-1.494622,-0.211229,-0.199753,0.085228,-0.532675
sample_015,59,Standing,-0.586515,-1.732656,-0.072551,-0.300961,0.061258,-0.077238
sample_015,60,Standing,-0.096851,-1.590913,0.142581,-0.053267,-0.063921,0.351565
sample_015,61,Standing,0.27982,-0.410262,0.216922,0.061258,-0.130505,0.822982
sample_015,62,Standing,0.105545,0.311241,0.141725,0.23704,-0.125179,0.812329
sample_015,63,Standing,0.213485,1.229623,0.065881,0.370209,-0.061258,0.769715
sample_015,64,Standing,-0.033018,1.812892,0.223909,-0.029297,-0.098545,0.44212
sample_015,65,Standing,0.113327,1.89287,0.399319,-0.005327,-0.021307,-0.053267
sample_015,66,Standing,0.04042,1.359296,0.463252,-0.372872,0.117188,-0.439456
sample_015,67,Standing,0.18582,0.316042,0.210903,-0.556645,0.300961,-0.820319
sample_015,68,Standing,0.18582,0.316042,0.210903,-0.556645,0.300961,-0.820319
sample_015,69,Standing,-0.37143,-1.125063,-0.328371,-0.716447,0.292971,-0.47408
sample_015,70,Standing,-0.529037,-1.187219,-0.232735,-0.43413,0.098545,-0.247694
sample_015,71,Standing,-0.383046,-0.928388,-0.083966,-0.058594,-0.01598,-0.114525
sample_015,72,Standing,-0.569038,-1.378049,-0.038047,0.125179,-0.151812,0.146486
sample_015,73,Standing,0.343049,-0.994418,0.125557,0.4581,-0.263674,0.380862
sample_015,74,Standing,0.016317,-0.372034,0.007185,0.255684,-0.300961,0.732428
sample_015,75,Standing,0.372194,0.585386,0.201871,0.583279,-0.455437,0.809665
sample_015,76,Standing,0.133915,1.68273,0.334237,0.324931,-0.324931,0.609912
sample_015,77,Standing,0.133915,1.68273,0.334237,0.324931,-0.324931,0.609912
sample_015,78,Standing,-0.166765,1.918208,0.337199,0.319605,-0.175783,0.111862
sample_015,79,Standing,0.111745,1.6313,0.22593,0.178446,0.037287,-0.394179
sample_015,80,Standing,0.067615,-0.003749,-0.365474,-0.125179,0.138495,-0.599259
sample_015,81,Standing,-0.152504,-0.768095,-0.255288,-0.181109,0.103872,-0.535338
sample_015,82,Standing,-0.210563,-1.14507,-0.216352,-0.22106,0.079901,-0.324931
sample_015,83,Standing,-0.210563,-1.14507,-0.216352,-0.22106,0.079901,-0.324931
sample_015,84,Standing,-0.275255,-0.956179,-0.25584,-0.23704,0.069248,0.002663
sample_015,85,Standing,-0.276954,-0.38552,-0.302095,-0.03196,-0.01598,0.23704
sample_015,86,Standing,0.122732,-0.066497,-0.117322,0.093218,-0.095881,0.338248
sample_015,87,Standing,0.312008,0.157695,0.010409,0.055931,-0.167792,0.431466
sample_015,88,Standing,-0.235399,0.571855,0.088549,0.03196,-0.119852,0.423476
sample_015,89,Standing,-0.237537,0.874995,0.193648,0.013317,-0.109198,0.263674
sample_015,90,Standing,-0.083255,0.793238,0.323619,0.021307,-0.066584,0.013317
sample_015,91,Standing,0.034185,0.443565,0.30978,0.037287,0.034624,-0.215733
sample_015,92,Standing,-0.171997,-0.039259,0.270622,-0.018644,0.098545,-0.258347
sample_015,93,Standing,-0.085908,-0.152492,0.004468,-0.125179,0.125179,-0.106535
sample_015,94,Standing,-0.100976,0.271105,0.001095,-0.255684,0.114525,-0.00799
sample_015,95,Standing,-0.255364,0.314641,-0.091294,-0.292971,0.077238,-0.077238
sample_015,96,Standing,-0.066292,0.610305,0.286864,0.095881,-0.034624,-0.167792
sample_015,97,Standing,-0.20644,0.209063,0.679102,0.279654,-0.03196,-0.372872
sample_015,98,Standing,-0.544255,-0.558847,0.379032,0.159802,0.114525,-0.423476
sample_015,99,Standing,-0.544255,-0.558847,0.379032,0.159802,0.114525,-0.423476
sample_016,0,Standing,0.289855,0.28413,0.21368,-0.314278,0.074574,-0.079901
sample_016,1,Standing,0.289855,0.28413,0.21368,-0.314278,0.074574,-0.079901
sample_016,2,Standing,-0.669185,-0.210466,0.252267,0.018644,0.00799,0.23704
